"GEO";"GEO_OBJECT";"TRANS";"AGE";"EMPSTA_ENQ";"WORK_AREA";"RP_MEASURE";"FREQ";"OBS_STATUS";TIME_PERIOD;OBS_VALUE
"247300015";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;154,910084
"200040137";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;240,769848
"200042653";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;388,348615
"200041465";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;353,055517
"200034411";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;432,761334
"200069086";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;347,2843
"200071553";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;753,73012
"245701206";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;677,561755
"244400438";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;416,319294
"245801063";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;57,29144
"244400503";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;633,82087
"200069763";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;413,981804
"200040426";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;226,585637
"200069441";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;551,990656
"200041416";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;114,378551
"200040491";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;675,410479
"240900431";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;218,322976
"200043438";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;132,284424
"200073252";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;167,982071
"200034718";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;772,147253
"200040657";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;518,289599
"200071173";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;186,563818
"200072452";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1533,494903
"200042174";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;4326,787448
"247700339";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1210,066297
"241200906";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;268,587339
"200043172";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2590,83816
"200034049";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;217,753963
"200070985";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;435,670421
"200066520";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;159,485803
"243500659";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;349,492239
"247700644";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;659,476258
"245200597";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;170,565084
"246700777";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;158,83484
"244301107";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;262,183668
"200041150";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;340,832081
"200069961";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;873,756027
"200035715";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2754,279118
"242400752";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;265,76012
"243500741";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1126,980043
"243800984";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1995,933723
"200036069";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;396,984344
"200035772";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;187,563039
"200066918";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1851,216839
"244701355";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;213,131339
"248900896";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;296,095145
"248300410";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;408,513333
"241400514";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;637,707267
"243000684";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;373,170376
"200040798";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;850,965864
"200071892";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2354,257059
"200067478";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;582,137056
"200072718";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;264,766245
"200067122";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;116,354658
"200039808";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;336,780223
"200071454";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2813,480248
"200069599";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;262,824495
"200090751";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2343,357719
"241501055";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;162,380426
"246200729";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;4185,809084
"200071876";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1856,164072
"200059400";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;528,53104
"200071942";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;575,477923
"200067882";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;343,163082
"200039931";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;463,987989
"200069136";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;178,453863
"247100647";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;101,554417
"243300316";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;22308,429521
"242900702";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;509,215649
"247100589";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;3457,55142
"200067171";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;599,358412
"249710062";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;822,144719
"243700499";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;331,254364
"248400251";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;4346,891011
"245701354";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;353,09923
"200018406";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;780,563312
"200070183";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;690,331525
"200067916";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;600,180669
"200069722";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;469,09653
"240700864";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;340,338353
"200072056";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;209,549597
"200066835";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;571,995898
"200070407";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1393,045756
"200049187";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1271,477645
"200040830";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;105,312176
"200023919";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;269,780113
"249740077";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;4317,561799
"200070431";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;863,680524
"200040947";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2130,544449
"247000854";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;110,036464
"242700276";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;206,293124
"249710047";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;229
"200041168";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;291,983761
"200093201";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;31553,588446
"200073013";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;402,07559
"200040251";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;424,407668
"200066173";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;163,26776
"200036135";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;613,332479
"243400017";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;15535,073414
"248719262";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;84,015155
"244000675";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1251,706302
"246000707";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;284,72249
"200027308";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;194,354072
"200022986";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;617,464777
"200069631";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;178,972717
"200067965";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2277,669603
"247300452";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;479,70469
"241300417";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2186,13105
"249730045";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2441,174992
"200072098";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;218,648994
"200040624";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;666,13715
"200071991";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;627,112771
"240300491";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;157,456199
"200083392";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;3060,479361
"200000800";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;204,054938
"200072825";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;195,257112
"200066751";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;297,784474
"200039865";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;8189,567412
"200070100";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;349,721774
"200071926";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;658,047398
"245804406";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1977,332569
"200033868";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;344,737948
"200069516";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;178,640527
"200060010";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2140,347643
"200066231";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;944,87021
"200034270";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;559,636517
"200027548";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;908,264599
"200068534";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;450,149227
"200018166";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1708,560409
"244100806";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;238,342832
"200069391";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;998,701798
"200030435";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;215,14866
"200071819";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;306,502861
"200067544";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;391,891419
"200042992";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;75,893364
"242300135";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;246,026102
"243100815";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;166,684333
"200068880";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;208,422575
"200017341";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;516,354501
"200034023";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;579,180161
"200070928";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;285,746612
"200067643";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;264,327055
"200010650";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1231,290043
"200033116";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1621,971193
"200066561";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;309,228533
"241800457";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;170,545242
"243300563";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;883,781531
"243400488";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;411,038651
"200040459";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1354,657759
"200066017";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;286,488984
"200069540";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;123,937009
"243900354";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;231,35959
"245501242";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;217,009261
"244701405";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;124,535207
"241700517";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;159,838431
"247600620";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;659,661079
"200065563";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;628,239759
"200011773";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;3087,223503
"200068450";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1058,716246
"246800445";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;231,217243
"247200629";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;263,357247
"244800470";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;431,50147
"242101442";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;216,592002
"246500482";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;536,611169
"200042943";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;182,419287
"200073260";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;774,424757
"200041994";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;625,767387
"200072023";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;294,907087
"200034064";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;101,735338
"200044618";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2649,004376
"200069102";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;169,522413
"200067635";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;707,821918
"245901152";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;954,661851
"245100615";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;413,63216
"248500415";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;311,685189
"200067825";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2780,710516
"242900751";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;586,005488
"245400759";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;75,331816
"242900835";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1215,458699
"241501139";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;234,009212
"200038958";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;176,435508
"200034635";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;270,290366
"200070316";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;521,605742
"200049484";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;216,699611
"200059228";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;6743,032209
"200068047";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2068,120842
"245700950";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;329,391392
"249100595";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;847,71581
"244200614";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;98,379079
"249740101";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;4180,807507
"247300676";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;129,657916
"200070746";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1273,638082
"200069581";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;317,450736
"200066827";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;636,034525
"200067288";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;401,964657
"245700398";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;428,015623
"245701164";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;223,349867
"247200421";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;129,492896
"248200016";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;347,332536
"244000691";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;119,973755
"244000808";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1409,260172
"242504116";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;685,181729
"243700754";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;9428,067381
"200018521";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;75,812328
"200067502";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;999,080667
"240600593";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;311,580528
"200071587";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1019,257217
"200068914";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;222,517612
"200073419";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;3303,055784
"200042190";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2474,238157
"200070035";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;409,715691
"200066140";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;139,017653
"200070068";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;540,845985
"243200508";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;139,386579
"248300394";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1319,64424
"247000706";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;140,670744
"244100780";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;164,044065
"245901160";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;4603,498983
"245901038";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;279,480856
"244200630";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;250,18352
"200067841";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;538,821167
"200039063";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;104,335493
"200072726";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;806,758307
"200068369";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;486,191024
"246800676";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;283,025662
"248600447";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;419,848
"247200348";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;535,745031
"200000438";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;331,544899
"200042729";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;509,740846
"200068567";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;960,765591
"200071934";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;564,467914
"200067080";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;500,469013
"200035848";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;134,489524
"200072544";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;360,576963
"200067551";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2713,309268
"245701271";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;700,222368
"243301405";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;155,536566
"245300355";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;346,273755
"243200458";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;299,056042
"248900334";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1767,696122
"244000865";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;776,246709
"248500530";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;226,049128
"240800847";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;404,475936
"241300375";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;629,298419
"249100546";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;960,277511
"249100074";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;360,127334
"200015162";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;163,086908
"200044048";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;584,871288
"200043776";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;397,198116
"200035855";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;613,956208
"200070811";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;669,902096
"243200425";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;230,14721
"243900560";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;131,744952
"247400740";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;728,994399
"242900694";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;761,941883
"247300361";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;214,469388
"200037059";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;569,273373
"200071546";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;357,346717
"200035863";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;587,764695
"246000756";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;616,165171
"241500271";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;272,775651
"243800935";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;402,329775
"200013050";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;255,895066
"200071082";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1380,089834
"200072015";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;994,396868
"249730037";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2274,945703
"246800585";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;437,125297
"242900314";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;6571,804499
"245400510";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;240,874275
"200042646";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;580,917201
"200067700";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;452,919064
"200072064";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;722,662662
"247700107";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1057,340557
"247200447";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;157,972593
"245614383";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;307,296694
"246900757";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;489,694516
"200023778";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;528,18466
"200067163";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;289,94257
"200071017";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;568,012572
"200070530";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1149,82996
"200065928";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1466,371546
"200042463";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;121,842548
"247000722";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;307,692425
"240900464";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;333,357533
"200046977";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;58497,88938
"240200592";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;72,649388
"200071066";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1628,499831
"247400690";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1245,48163
"200066223";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;259,372785
"200069383";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;711,190496
"200000545";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;448,404621
"200072106";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;376,299318
"200043990";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;490,696949
"249710070";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1629,992504
"246700959";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;245,42354
"243000270";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;345,676783
"200066710";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;253,61745
"200016905";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;182,628126
"200044691";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;617,526386
"200067890";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;377,704208
"200058782";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;6111,130443
